Name,Position,Market_Value,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,PrgC,PrgP,PrgR,Gls (90),Ast (90),G+A (90),G-PK (90),G+A-PK (90)
Baissama Sankoh,Midfield,1750000.0,10.0,12.0,23.0,1880.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-16.0,-52.0,-19.0,0.0,0.0,0.0,0.0,0.0
Bakary Sako,Attack,-4500000.0,1.0,-9.0,3.0,74.0,0.7999999999999998,-3.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,-20.0,-8.0,-43.0,-0.56,0.0,-0.56,-0.56,-0.56
Bakaye Dibassy,Defender,6000000.0,1.0,6.0,7.0,642.0,7.100000000000001,-1.0,1.0,0.0,-1.0,0.0,0.0,5.0,0.0,-39.0,12.0,-39.0,-0.03,0.02,-0.0099999999999999,-0.03,-0.0099999999999999
Baptiste Guillaume,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baptiste Reynet,Goalkeeper,5000000.0,1.0,-8.0,-10.0,-925.0,-10.3,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,52.0,185.0,86.0,0.11,0.04,0.14,0.11,0.14
Baptiste Santamaria,Midfield,9000000.0,2.0,3.0,-2.0,-166.0,-1.900000000000002,6.0,5.0,11.0,4.0,2.0,3.0,-1.0,0.0,24.0,-11.0,152.0,0.22,0.19,0.41,0.15,0.33
Bartosz Salamon,Defender,13600000.0,-5.0,-21.0,-19.0,-1662.0,-18.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-26.0,-87.0,1.0,0.0,0.0,0.0,0.0,0.0
Bassem Srarfi,Attack,4000000.0,9.0,-16.0,-1.0,-57.0,-0.6999999999999993,-3.0,0.0,-3.0,-3.0,0.0,0.0,1.0,0.0,-35.0,9.0,-76.0,-0.31,0.0,-0.31,-0.31,-0.31
Bastian Oczipka,Defender,-4500000.0,-2.0,-8.0,-7.0,-884.0,-9.8,2.0,-2.0,0.0,2.0,0.0,0.0,1.0,0.0,-81.0,-90.0,-33.0,0.13,-0.08,0.05,0.13,0.05
Bastos,Defender,10500000.0,1.0,16.0,21.0,1923.0,21.4,-4.0,0.0,-4.0,-4.0,0.0,0.0,-3.0,0.0,-19.0,-57.0,-4.0,-0.26,0.0,-0.26,-0.26,-0.26
Ben Chilwell,Defender,10000000.0,2.0,5.0,9.0,757.0,8.399999999999999,0.0,-2.0,-2.0,0.0,0.0,0.0,1.0,-2.0,-63.0,14.0,-100.0,0.0,-0.1,-0.1,0.0,-0.1
Ben Davies,Defender,-13000000.0,3.0,-8.0,-6.0,-561.0,-6.199999999999999,-2.0,-4.0,-6.0,-2.0,0.0,0.0,0.0,0.0,-52.0,-60.0,-166.0,-0.08,-0.13,-0.21,-0.08,-0.21
Ben Foster,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Hamer,Goalkeeper,5000000.0,2.0,33.0,34.0,3055.0,33.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,Defender,-8500000.0,3.0,-11.0,-20.0,-1670.0,-18.6,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,0.0,11.0,-45.0,8.0,0.1,0.1,0.19,0.1,0.19
Benjamin Bourigeaud,Midfield,3000000.0,-1.0,-3.0,-11.0,-985.0,-11.0,-3.0,-5.0,-8.0,0.0,-3.0,-3.0,2.0,0.0,33.0,-57.0,93.0,0.01,-0.11,-0.1099999999999999,0.0999999999999999,-0.0299999999999999
Benjamin Corgnet,Attack,3000000.0,1.0,9.0,10.0,655.0,7.300000000000001,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,-16.0,86.0,-58.0,0.04,-0.04,0.0,0.04,0.0
Benjamin Henrichs,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Hübner,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Lecomte,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Stambouli,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benoît Costil,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beram Kayal,Midfield,2500000.0,-8.0,10.0,8.0,876.0,9.7,3.0,2.0,5.0,3.0,0.0,0.0,-1.0,0.0,27.0,11.0,82.0,0.17,0.11,0.28,0.17,0.28
Berat Djimsiti,Defender,1000000.0,9.0,-3.0,-18.0,-1469.0,-16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,42.0,30.0,0.0,0.04,0.04,0.0,0.04
Berkay Özcan,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernardo,Defender,16000000.0,-4.0,13.0,12.0,1061.0,11.8,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,0.0,-12.0,17.0,-50.0,-0.03,-0.07,-0.09,-0.03,-0.09
Bernardo Espinosa,Defender,15000000.0,-9.0,-16.0,-27.0,-2304.0,-25.6,1.0,-2.0,-1.0,1.0,0.0,0.0,-5.0,0.0,13.0,9.0,5.0,0.16,0.07,0.23,0.16,0.23
Bernardo Silva,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bertrand Traoré,Attack,-1000000.0,-3.0,-22.0,-22.0,-1908.0,-21.2,-12.0,-3.0,-15.0,-12.0,0.0,0.0,-3.0,0.0,-91.0,-70.0,-221.0,-0.27,0.0799999999999999,-0.19,-0.27,-0.19
Beñat Etxebarria,Midfield,15000000.0,-9.0,7.0,15.0,1229.0,13.7,6.0,5.0,11.0,5.0,1.0,1.0,2.0,0.0,39.0,3.0,136.0,0.23,0.11,0.3399999999999999,0.19,0.3
Bobby Wood,Attack,-2200000.0,13.0,-10.0,-4.0,-478.0,-5.299999999999999,-2.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-19.0,23.0,-68.0,-0.11,0.08,-0.03,-0.06,0.02
Bongani Zungu,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja Bastón,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borja García,Attack,-6000000.0,2.0,-14.0,-16.0,-1097.0,-12.200000000000005,-2.0,-4.0,-6.0,-2.0,0.0,0.0,5.0,1.0,-51.0,-150.0,-187.0,-0.06,-0.11,-0.18,-0.06,-0.18
Borja Mayoral,Attack,-4000000.0,6.0,9.0,3.0,486.0,5.3999999999999995,-2.0,0.0,-2.0,-2.0,0.0,0.0,4.0,0.0,20.0,38.0,19.0,-0.67,-0.15,-0.8200000000000001,-0.67,-0.8200000000000001
Borja Valero,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boubacar Kamara,Midfield,-7000000.0,13.0,8.0,5.0,551.0,6.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,25.0,22.0,78.0,0.09,-0.11,-0.02,0.09,-0.02
Boubakary Soumaré,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brahim Díaz,Attack,13000000.0,6.0,26.0,29.0,2533.0,28.2,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,17.0,158.0,13.0,0.07,0.0,0.07,0.07,0.07
Brais Méndez,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bram Nuytinck,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branimir Hrgota,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brice Samba,Goalkeeper,-1500000.0,5.0,-3.0,-2.0,-226.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruma,Attack,-12300000.0,-2.0,-27.0,-15.0,-1521.0,-16.9,-4.0,-2.0,-6.0,-4.0,0.0,0.0,0.0,0.0,-118.0,-89.0,-139.0,-0.22,-0.11,-0.34,-0.22,-0.34
Bruno,Attack,9400000.0,-12.0,-19.0,-17.0,-1556.0,-17.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,-53.0,-54.0,0.0,0.0,0.0,0.0,0.0
Bruno González,Defender,-1300000.0,-4.0,-12.0,-10.0,-893.0,-9.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0
Bryan Cristante,Midfield,10000000.0,-1.0,-10.0,-16.0,-1449.0,-16.099999999999998,-6.0,5.0,-1.0,-6.0,0.0,-1.0,-3.0,0.0,-10.0,-167.0,-3.0,-0.0899999999999999,0.4,0.3,-0.0899999999999999,0.3
Bryan Dabo,Midfield,13500000.0,2.0,15.0,4.0,468.0,5.200000000000001,2.0,3.0,5.0,2.0,0.0,0.0,1.0,-2.0,0.0,-15.0,76.0,0.1,0.25,0.36,0.1,0.36
Burgui,Attack,200000.0,11.0,11.0,5.0,705.0,7.800000000000001,13.0,1.0,14.0,7.0,6.0,7.0,3.0,0.0,-25.0,9.0,47.0,0.63,0.05,0.6900000000000001,0.3199999999999999,0.38
Caiuby,Attack,10000000.0,0.0,-9.0,-10.0,-964.0,-10.7,-3.0,0.0,-3.0,-3.0,0.0,0.0,-5.0,0.0,-39.0,123.0,-78.0,-0.06,0.11,0.0499999999999999,-0.06,0.0499999999999999
Calum Chambers,Defender,-7000000.0,2.0,26.0,25.0,2377.0,26.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,82.0,54.0,74.0,0.0,0.03,0.03,0.0,0.03
Carles Planas,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlo Pinsoglio,Goalkeeper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Bacca,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Isaac,Defender,1800000.0,10.0,28.0,22.0,1994.0,22.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,43.0,63.0,79.0,0.0,0.09,0.09,0.0,0.09
Carlos Salcedo,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Soler,Midfield,-15000000.0,8.0,-9.0,-3.0,-238.0,-2.6999999999999993,0.0,-4.0,-4.0,0.0,0.0,0.0,-3.0,0.0,-66.0,-66.0,-150.0,0.0,-0.15,-0.15,0.0,-0.15
Carlos Sánchez,Midfield,16000000.0,-5.0,24.0,16.0,1466.0,16.3,10.0,2.0,12.0,10.0,0.0,0.0,-1.0,0.0,11.0,-11.0,196.0,0.35,0.07,0.42,0.35,0.42
Carlos Vigaray,Defender,14000000.0,5.0,4.0,0.0,-81.0,-0.9000000000000004,1.0,1.0,2.0,1.0,0.0,0.0,-5.0,0.0,-9.0,-5.0,36.0,0.11,0.11,0.22,0.11,0.22
Casimir Ninga,Attack,500000.0,8.0,-26.0,-11.0,-1076.0,-12.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-1.0,0.0,-35.0,-2.0,-76.0,-0.07,-0.07,-0.14,-0.07,-0.14
Cedric Teuchert,Attack,-500000.0,12.0,25.0,24.0,1984.0,22.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,28.0,134.0,56.0,0.0,0.22,0.22,0.0,0.22
Cenk Tosun,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles,Attack,-1900000.0,0.0,-26.0,-17.0,-1510.0,-16.8,-8.0,-1.0,-9.0,-7.0,-1.0,-1.0,-5.0,-1.0,-8.0,-32.0,-66.0,-0.46,-0.06,-0.51,-0.4,-0.46
Charles Aránguiz,Midfield,-5000000.0,-1.0,-9.0,-14.0,-1166.0,-13.000000000000002,1.0,-2.0,-1.0,1.0,0.0,0.0,2.0,0.0,-11.0,-153.0,-28.0,0.12,-0.0399999999999999,0.0799999999999999,0.12,0.0799999999999999
Charlie Austin,Attack,-11500000.0,6.0,-10.0,1.0,-152.0,-1.6999999999999993,-6.0,0.0,-6.0,-5.0,-1.0,-1.0,1.0,0.0,5.0,65.0,-21.0,-0.51,0.0,-0.51,-0.42,-0.42
Charlie Daniels,Defender,-2500000.0,1.0,-10.0,-9.0,-907.0,-10.099999999999998,-1.0,-3.0,-4.0,-1.0,0.0,0.0,3.0,1.0,-94.0,-80.0,-162.0,-0.03,-0.09,-0.12,-0.03,-0.12
Charlie Taylor,Defender,1000000.0,2.0,23.0,24.0,2065.0,22.9,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,-9.0,101.0,-10.0,0.03,0.0,0.03,0.03,0.03
Cheikhou Kouyaté,Midfield,-11500000.0,12.0,-7.0,-29.0,-2107.0,-23.4,3.0,-1.0,2.0,3.0,0.0,0.0,-4.0,0.0,-20.0,-40.0,-1.0,0.5900000000000001,0.16,0.75,0.5900000000000001,0.75
Chris Löwe,Defender,-1250000.0,-7.0,-22.0,-18.0,-1498.0,-16.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-33.0,-51.0,-47.0,0.0,0.0,0.0,0.0,0.0
Chris Smalling,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Atsu,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Benteke,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Fuchs,Defender,-1000000.0,-2.0,11.0,14.0,1175.0,13.099999999999998,3.0,-1.0,2.0,3.0,0.0,0.0,1.0,0.0,-22.0,-14.0,-54.0,0.09,-0.05,0.0399999999999999,0.09,0.0399999999999999
Christian Gentner,Midfield,5000000.0,0.0,5.0,3.0,317.0,3.5,17.0,-2.0,15.0,12.0,5.0,5.0,6.0,0.0,-30.0,-111.0,59.0,0.56,-0.07,0.48,0.39,0.31
Christian Günter,Defender,-4000000.0,7.0,-10.0,-11.0,-1253.0,-13.9,2.0,-2.0,0.0,2.0,0.0,-1.0,1.0,0.0,4.0,-32.0,-69.0,0.12,-0.0199999999999999,0.1,0.12,0.1
Christian Kabasele,Defender,-8000000.0,-2.0,-25.0,-26.0,-2220.0,-24.7,-2.0,1.0,-1.0,-2.0,0.0,0.0,-5.0,0.0,-6.0,-68.0,1.0,-0.08,0.82,0.74,-0.08,0.74
Christian Mathenia,Goalkeeper,-1200000.0,10.0,-10.0,-11.0,-1001.0,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,52.0,41.0,0.0,0.0,0.0,0.0,0.0
Christoph Kramer,Midfield,-10000000.0,5.0,-14.0,-14.0,-1125.0,-12.499999999999998,-3.0,0.0,-3.0,-3.0,0.0,0.0,-1.0,0.0,-28.0,-103.0,-33.0,-0.13,0.0,-0.13,-0.13,-0.13
Christophe Hérelle,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christophe Jallet,Defender,-500000.0,2.0,-10.0,-12.0,-1043.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-30.0,-74.0,-75.0,0.0,0.0,0.0,0.0,0.0
Christophe Kerbrat,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christopher Jullien,Defender,6000000.0,2.0,-26.0,-27.0,-2346.0,-26.0,-1.0,-1.0,-2.0,-1.0,0.0,0.0,-7.0,0.0,-6.0,-89.0,5.0,-0.03,0.2799999999999999,0.2499999999999999,-0.03,0.2499999999999999
Christopher Schindler,Defender,0.0,2.0,-7.0,-8.0,-780.0,-8.699999999999996,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,5.0,71.0,2.0,0.04,0.01,0.04,0.04,0.04
Ciaran Clark,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciro Immobile,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Claud Adjapong,Defender,-500000.0,11.0,20.0,22.0,2020.0,22.4,0.0,3.0,3.0,0.0,0.0,0.0,8.0,-1.0,14.0,111.0,20.0,0.0,0.08,0.08,0.0,0.08
Claudio Beauvue,Attack,500000.0,-1.0,-3.0,2.0,67.0,0.6999999999999993,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,-11.0,94.0,-47.0,-0.0099999999999999,0.05,0.05,-0.0099999999999999,0.05
Clinton N'Jie,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clément Grenier,Midfield,-3000000.0,-4.0,-7.0,-12.0,-1017.0,-11.3,-5.0,-3.0,-8.0,-3.0,-2.0,-2.0,-2.0,0.0,-18.0,-101.0,-52.0,-0.37,0.1699999999999999,-0.2,-0.22,-0.05
Clément Michelin,Defender,-450000.0,14.0,26.0,29.0,2540.0,28.2,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,43.0,170.0,28.0,0.0,0.03,0.03,0.0,0.03
Coke,Defender,2500000.0,-5.0,17.0,9.0,1058.0,11.7,-2.0,3.0,1.0,-2.0,0.0,0.0,3.0,-1.0,46.0,55.0,83.0,-0.16,0.11,-0.05,-0.16,-0.05
Collin Quaner,Attack,1000000.0,4.0,0.0,13.0,923.0,10.3,3.0,1.0,4.0,0.0,3.0,3.0,-2.0,0.0,-9.0,54.0,27.0,0.12,-0.08,0.0499999999999999,0.0,-0.08
Corentin Jean,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Craig Cathcart,Defender,8000000.0,-1.0,17.0,7.0,753.0,8.399999999999999,6.0,2.0,8.0,6.0,0.0,0.0,3.0,0.0,32.0,14.0,103.0,0.42,0.14,0.56,0.42,0.56
Cristhian Stuani,Attack,4000000.0,-1.0,-1.0,-6.0,-356.0,-3.900000000000002,-20.0,3.0,-17.0,-15.0,-5.0,-5.0,-4.0,0.0,45.0,83.0,41.0,-0.6599999999999999,0.11,-0.5499999999999999,-0.49,-0.38
Cristian Ansaldi,Defender,5000000.0,-4.0,9.0,7.0,507.0,5.599999999999998,3.0,-2.0,1.0,3.0,0.0,0.0,-1.0,-2.0,-28.0,56.0,-15.0,0.0999999999999999,-0.1,0.0,0.0999999999999999,0.0
Cristian Dell'Orco,Defender,-800000.0,14.0,-3.0,-1.0,-191.0,-2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.0,-9.0,-2.0,0.0,0.0,0.0,0.0,0.0
Cristian Molinaro,Defender,1200000.0,1.0,-2.0,-2.0,-294.0,-3.299999999999999,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-29.0,21.0,-39.0,0.07,0.01,0.08,0.07,0.08
Cristian Tello,Attack,-5500000.0,6.0,-21.0,-13.0,-1341.0,-14.9,-4.0,-3.0,-7.0,-4.0,0.0,0.0,1.0,0.0,-62.0,-32.0,-104.0,-0.21,-0.16,-0.37,-0.21,-0.37
Cristiano Biraghi,Defender,12000000.0,0.0,-19.0,-19.0,-1630.0,-18.1,1.0,-4.0,-3.0,1.0,0.0,0.0,-4.0,0.0,-48.0,-42.0,-126.0,0.1,-0.12,-0.0199999999999999,0.1,-0.0199999999999999
Cristián Zapata,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyril Théréau,Attack,12000000.0,-5.0,10.0,13.0,1467.0,16.299999999999997,-3.0,3.0,0.0,0.0,-3.0,-3.0,4.0,0.0,13.0,109.0,22.0,-0.33,0.01,-0.3299999999999999,-0.09,-0.08
Cédric Soares,Defender,-13750000.0,2.0,-31.0,-32.0,-2791.0,-31.0,0.0,-3.0,-3.0,0.0,0.0,0.0,-3.0,0.0,-52.0,-139.0,-151.0,0.0,-0.1,-0.1,0.0,-0.1
Dale Stephens,Midfield,-2500000.0,3.0,-30.0,-33.0,-2948.0,-32.8,0.0,-3.0,-3.0,0.0,0.0,0.0,-6.0,0.0,-31.0,-185.0,-9.0,0.0,-0.08,-0.08,0.0,-0.08
Damien Da Silva,Defender,6500000.0,-2.0,-24.0,-31.0,-2683.0,-29.8,-3.0,1.0,-2.0,-3.0,0.0,0.0,-7.0,0.0,-6.0,-75.0,9.0,0.4599999999999999,0.59,1.0499999999999998,0.4599999999999999,1.0499999999999998
Damián Suárez,Defender,-2000000.0,5.0,3.0,3.0,349.0,3.799999999999997,0.0,-3.0,-3.0,0.0,0.0,0.0,-3.0,-1.0,-28.0,-71.0,-58.0,0.0,-0.1,-0.1,0.0,-0.1
Dan Gosling,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Alves,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Raba,Attack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Amartey,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Baier,Midfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bessa,Midfield,-3500000.0,0.0,4.0,6.0,365.0,4.1,-1.0,2.0,1.0,-1.0,0.0,0.0,1.0,0.0,3.0,-4.0,20.0,-0.06,0.09,0.0199999999999999,-0.06,0.0199999999999999
Daniel Brosinski,Defender,17000000.0,2.0,7.0,8.0,738.0,8.2,2.0,-3.0,-1.0,3.0,-1.0,-1.0,3.0,0.0,-9.0,121.0,-139.0,0.04,-0.12,-0.0799999999999999,0.08,-0.0399999999999999
Daniel Caligiuri,Attack,1500000.0,-1.0,-12.0,-11.0,-1098.0,-12.2,-6.0,-10.0,-16.0,-3.0,-3.0,-3.0,0.0,0.0,-93.0,-62.0,-139.0,-0.19,-0.31,-0.49,-0.09,-0.4
Daniel Carriço,Defender,1000000.0,1.0,11.0,11.0,997.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-16.0,-2.0,0.0,0.0,0.0,0.0,0.0
Daniel Congré,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Didavi,Attack,13000000.0,5.0,3.0,2.0,164.0,1.8000000000000007,-3.0,3.0,0.0,-3.0,0.0,0.0,-2.0,0.0,64.0,148.0,60.0,-0.1399999999999999,0.0999999999999999,-0.04,-0.1399999999999999,-0.04
Daniel Ginczek,Attack,6000000.0,-1.0,14.0,20.0,1807.0,20.1,-7.0,0.0,-7.0,-6.0,-1.0,-1.0,-3.0,0.0,-18.0,-31.0,-101.0,-0.41,0.0,-0.41,-0.35,-0.35
Daniele Baselli,Midfield,-5500000.0,-1.0,2.0,2.0,320.0,3.6000000000000014,-4.0,0.0,-4.0,-4.0,0.0,0.0,-10.0,-1.0,25.0,-13.0,-59.0,-0.14,0.0,-0.14,-0.14,-0.14
Daniele De Rossi,Midfield,1500000.0,-7.0,-5.0,-10.0,-820.0,-9.1,-1.0,0.0,-1.0,-1.0,0.0,0.0,-6.0,-1.0,31.0,-95.0,37.0,-0.05,0.0399999999999999,-0.01,-0.05,-0.01
Daniele Dessena,Midfield,14300000.0,-4.0,-13.0,-6.0,-445.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-13.0,-16.0,0.0,0.0,0.0,0.0,0.0
Daniele Rugani,Defender,-2000000.0,0.0,8.0,-6.0,-196.0,-2.1999999999999993,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,35.0,-17.0,148.0,0.07,0.21,0.2699999999999999,0.07,0.2699999999999999
Danilo,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
